	trunc_coeff	time_cost
307	25088.0	351.0
308	1568.0	153.0
309	1568.0	151.0
310	1568.0	149.0
311	1568.0	151.0
312	1568.0	140.0
313	1568.0	130.0
314	1568.0	154.0
315	1568.0	144.0
316	1568.0	154.0
317	1568.0	149.0
318	1568.0	144.0
319	1568.0	140.0
320	1568.0	159.0
321	1568.0	153.0
322	1568.0	144.0
323	1568.0	151.0
324	100352.0	2319.0
325	100352.0	1662.0
326	100352.0	2348.0
327	100352.0	2325.0
328	100352.0	2317.0
329	100352.0	2357.0
330	100352.0	2224.0
331	25088.0	470.0
332	25088.0	523.0
333	25088.0	526.0
334	100352.0	1523.0
335	25088.0	539.0
336	25088.0	470.0
337	25088.0	557.0
338	25088.0	520.0
339	25088.0	507.0
340	25088.0	1235.0
341	25088.0	544.0
342	25088.0	585.0
343	25088.0	622.0
344	50176.0	1322.0
345	6272.0	251.0
346	6272.0	261.0
347	6272.0	262.0
348	6272.0	258.0
349	6272.0	266.0
350	6272.0	257.0
351	6272.0	259.0
352	6272.0	253.0
353	6272.0	204.0
354	6272.0	263.0
355	6272.0	256.0
356	6272.0	259.0
357	6272.0	1056.0
358	6272.0	256.0
359	6272.0	252.0
360	6272.0	249.0
361	6272.0	265.0
362	6272.0	195.0
363	6272.0	224.0
364	6272.0	258.0
365	6272.0	241.0
366	6272.0	253.0
367	6272.0	246.0
368	6272.0	259.0
369	25088.0	372.0
370	1568.0	140.0
371	1568.0	148.0
372	1568.0	162.0
373	1568.0	129.0
374	1568.0	150.0
375	1568.0	153.0
376	1568.0	148.0
377	1568.0	132.0
378	1568.0	152.0
379	1568.0	141.0
380	1568.0	152.0
381	1568.0	145.0
382	1568.0	154.0
383	1568.0	148.0
384	1568.0	127.0
385	1568.0	140.0
386	100352.0	2300.0
387	100352.0	1755.0
388	100352.0	2430.0
389	100352.0	2316.0
390	100352.0	2284.0
391	100352.0	2448.0
392	100352.0	1949.0
393	25088.0	521.0
394	25088.0	568.0
395	25088.0	535.0
396	100352.0	1421.0
397	25088.0	528.0
398	25088.0	514.0
399	25088.0	560.0
400	25088.0	536.0
401	25088.0	567.0
402	25088.0	1218.0
403	25088.0	556.0
404	25088.0	550.0
405	25088.0	577.0
406	50176.0	1327.0
407	6272.0	260.0
408	6272.0	211.0
409	6272.0	268.0
410	6272.0	270.0
411	6272.0	266.0
412	6272.0	255.0
413	6272.0	254.0
414	6272.0	257.0
415	6272.0	254.0
416	6272.0	268.0
417	6272.0	262.0
418	6272.0	242.0
419	6272.0	912.0
420	6272.0	256.0
421	6272.0	249.0
422	6272.0	247.0
423	6272.0	252.0
424	6272.0	195.0
425	6272.0	252.0
426	6272.0	266.0
427	6272.0	249.0
428	6272.0	264.0
429	6272.0	267.0
430	6272.0	197.0
431	25088.0	405.0
432	1568.0	145.0
433	1568.0	151.0
434	1568.0	151.0
435	1568.0	150.0
436	1568.0	147.0
437	1568.0	141.0
438	1568.0	154.0
439	1568.0	126.0
440	1568.0	153.0
441	1568.0	133.0
442	1568.0	148.0
443	1568.0	158.0
444	1568.0	126.0
445	1568.0	152.0
446	1568.0	152.0
447	1568.0	158.0
448	100352.0	2561.0
449	100352.0	1691.0
450	100352.0	2392.0
451	100352.0	2351.0
452	100352.0	2336.0
453	100352.0	2428.0
454	100352.0	2074.0
455	25088.0	506.0
456	25088.0	506.0
457	25088.0	515.0
458	100352.0	1417.0
459	25088.0	532.0
460	25088.0	549.0
461	25088.0	534.0
462	25088.0	555.0
463	25088.0	561.0
464	25088.0	1280.0
465	25088.0	547.0
466	25088.0	557.0
467	25088.0	542.0
468	50176.0	1456.0
469	6272.0	266.0
470	6272.0	193.0
471	6272.0	256.0
472	6272.0	260.0
473	6272.0	237.0
474	6272.0	268.0
475	6272.0	264.0
476	6272.0	268.0
477	6272.0	259.0
478	6272.0	250.0
479	6272.0	257.0
480	6272.0	275.0
481	6272.0	1019.0
482	6272.0	252.0
483	6272.0	256.0
484	6272.0	257.0
485	6272.0	265.0
486	6272.0	257.0
487	6272.0	266.0
488	6272.0	273.0
489	6272.0	204.0
490	6272.0	228.0
491	6272.0	256.0
492	6272.0	258.0
493	25088.0	418.0
494	1568.0	152.0
495	1568.0	155.0
496	1568.0	139.0
497	1568.0	148.0
498	1568.0	158.0
499	1568.0	153.0
500	1568.0	153.0
501	1568.0	157.0
502	1568.0	148.0
503	1568.0	152.0
504	1568.0	153.0
505	1568.0	136.0
506	1568.0	153.0
507	1568.0	141.0
508	1568.0	164.0
509	1568.0	148.0
510	100352.0	2318.0
511	100352.0	1714.0
512	100352.0	2369.0
513	100352.0	2592.0
514	100352.0	2292.0
515	100352.0	2503.0
516	100352.0	1891.0
517	25088.0	554.0
518	25088.0	549.0
519	25088.0	521.0
520	100352.0	1418.0
521	25088.0	501.0
522	25088.0	555.0
523	25088.0	546.0
524	25088.0	559.0
525	25088.0	538.0
526	25088.0	1247.0
527	25088.0	541.0
528	25088.0	576.0
529	25088.0	514.0
530	50176.0	1424.0
531	6272.0	254.0
532	6272.0	267.0
533	6272.0	256.0
534	6272.0	263.0
535	6272.0	263.0
536	6272.0	264.0
537	6272.0	210.0
538	6272.0	253.0
539	6272.0	259.0
540	6272.0	250.0
541	6272.0	260.0
542	6272.0	265.0
543	6272.0	1040.0
544	6272.0	208.0
545	6272.0	275.0
546	6272.0	254.0
547	6272.0	251.0
548	6272.0	272.0
549	6272.0	259.0
550	6272.0	242.0
551	6272.0	261.0
552	6272.0	230.0
553	6272.0	262.0
554	6272.0	261.0
555	25088.0	384.0
556	1568.0	148.0
557	1568.0	153.0
558	1568.0	136.0
559	1568.0	134.0
560	1568.0	152.0
561	1568.0	143.0
562	1568.0	149.0
563	1568.0	145.0
564	1568.0	148.0
565	1568.0	149.0
566	1568.0	153.0
567	1568.0	145.0
568	1568.0	146.0
569	1568.0	155.0
570	1568.0	139.0
571	1568.0	147.0
572	100352.0	2254.0
573	100352.0	1765.0
574	100352.0	2257.0
575	100352.0	2355.0
576	100352.0	2316.0
577	100352.0	2303.0
578	100352.0	1968.0
579	25088.0	549.0
580	25088.0	505.0
581	25088.0	547.0
582	100352.0	1392.0
583	25088.0	547.0
584	25088.0	573.0
585	25088.0	544.0
586	25088.0	583.0
587	25088.0	535.0
588	25088.0	1243.0
589	25088.0	519.0
590	25088.0	539.0
591	25088.0	545.0
592	50176.0	1440.0
593	6272.0	250.0
594	6272.0	254.0
595	6272.0	220.0
596	6272.0	242.0
597	6272.0	250.0
598	6272.0	253.0
599	6272.0	229.0
600	6272.0	260.0
601	6272.0	256.0
602	6272.0	271.0
603	6272.0	249.0
604	6272.0	244.0
605	6272.0	959.0
606	6272.0	255.0
607	6272.0	254.0
608	6272.0	266.0
609	6272.0	263.0
610	6272.0	262.0
611	6272.0	235.0
612	6272.0	237.0
613	6272.0	275.0
614	6272.0	233.0
615	6272.0	248.0
616	6272.0	256.0
617	25088.0	374.0
618	1568.0	130.0
619	1568.0	144.0
620	1568.0	166.0
621	1568.0	136.0
622	1568.0	148.0
623	1568.0	136.0
624	1568.0	142.0
625	1568.0	157.0
626	1568.0	150.0
627	1568.0	153.0
628	1568.0	142.0
629	1568.0	147.0
630	1568.0	154.0
631	1568.0	154.0
632	1568.0	150.0
633	1568.0	153.0
634	100352.0	2273.0
635	100352.0	1671.0
636	100352.0	2392.0
637	100352.0	2581.0
638	100352.0	2424.0
639	100352.0	2332.0
640	100352.0	2032.0
641	25088.0	548.0
642	25088.0	550.0
643	25088.0	549.0
644	100352.0	1333.0
645	25088.0	555.0
646	25088.0	559.0
647	25088.0	536.0
648	25088.0	557.0
649	25088.0	521.0
650	25088.0	1296.0
651	25088.0	546.0
652	25088.0	545.0
653	25088.0	554.0
654	50176.0	1661.0
655	6272.0	260.0
656	6272.0	254.0
657	6272.0	262.0
658	6272.0	228.0
659	6272.0	206.0
660	6272.0	254.0
661	6272.0	223.0
662	6272.0	218.0
663	6272.0	258.0
664	6272.0	267.0
665	6272.0	226.0
666	6272.0	224.0
667	6272.0	1044.0
668	6272.0	269.0
669	6272.0	256.0
670	6272.0	255.0
671	6272.0	256.0
672	6272.0	254.0
673	6272.0	214.0
674	6272.0	215.0
675	6272.0	247.0
676	6272.0	256.0
677	6272.0	237.0
678	6272.0	271.0
679	25088.0	445.0
680	1568.0	154.0
681	1568.0	147.0
682	1568.0	146.0
683	1568.0	153.0
684	1568.0	154.0
685	1568.0	150.0
686	1568.0	151.0
687	1568.0	147.0
688	1568.0	131.0
689	1568.0	131.0
690	1568.0	161.0
691	1568.0	151.0
692	1568.0	131.0
693	1568.0	152.0
694	1568.0	150.0
695	1568.0	153.0
696	100352.0	2409.0
697	100352.0	1685.0
698	100352.0	2334.0
699	100352.0	2313.0
700	100352.0	2469.0
701	100352.0	2390.0
702	100352.0	1972.0
703	25088.0	562.0
704	25088.0	654.0
705	25088.0	554.0
706	100352.0	1467.0
707	25088.0	574.0
708	25088.0	564.0
709	25088.0	454.0
710	25088.0	555.0
711	25088.0	536.0
712	25088.0	1238.0
713	25088.0	546.0
714	25088.0	546.0
715	25088.0	605.0
716	50176.0	1289.0
717	6272.0	254.0
718	6272.0	229.0
719	6272.0	265.0
720	6272.0	255.0
721	6272.0	258.0
722	6272.0	256.0
723	6272.0	233.0
724	6272.0	251.0
725	6272.0	238.0
726	6272.0	263.0
727	6272.0	250.0
728	6272.0	227.0
729	6272.0	941.0
730	6272.0	262.0
731	6272.0	261.0
732	6272.0	235.0
733	6272.0	233.0
734	6272.0	259.0
735	6272.0	269.0
736	6272.0	225.0
737	6272.0	256.0
738	6272.0	249.0
739	6272.0	252.0
740	6272.0	260.0
741	25088.0	429.0
742	1568.0	147.0
743	1568.0	138.0
744	1568.0	151.0
745	1568.0	155.0
746	1568.0	154.0
747	1568.0	154.0
748	1568.0	144.0
749	1568.0	148.0
750	1568.0	150.0
751	1568.0	150.0
752	1568.0	149.0
753	1568.0	148.0
754	1568.0	148.0
755	1568.0	144.0
756	1568.0	151.0
757	1568.0	148.0
758	100352.0	2355.0
759	100352.0	1705.0
760	100352.0	2494.0
761	100352.0	2328.0
762	100352.0	2428.0
763	100352.0	2451.0
764	100352.0	2212.0
765	25088.0	469.0
766	25088.0	562.0
767	25088.0	543.0
768	100352.0	1459.0
769	25088.0	547.0
770	25088.0	503.0
771	25088.0	545.0
772	25088.0	554.0
773	25088.0	510.0
774	25088.0	1262.0
775	25088.0	534.0
776	25088.0	559.0
777	25088.0	567.0
778	50176.0	1486.0
779	6272.0	260.0
780	6272.0	265.0
781	6272.0	248.0
782	6272.0	243.0
783	6272.0	247.0
784	6272.0	253.0
785	6272.0	258.0
786	6272.0	262.0
787	6272.0	260.0
788	6272.0	264.0
789	6272.0	197.0
790	6272.0	259.0
791	6272.0	1049.0
792	6272.0	254.0
793	6272.0	263.0
794	6272.0	247.0
795	6272.0	252.0
796	6272.0	257.0
797	6272.0	272.0
798	6272.0	280.0
799	6272.0	264.0
800	6272.0	258.0
801	6272.0	263.0
802	6272.0	248.0
803	25088.0	381.0
804	1568.0	147.0
805	1568.0	151.0
806	1568.0	157.0
807	1568.0	149.0
808	1568.0	153.0
809	1568.0	126.0
810	1568.0	146.0
811	1568.0	153.0
812	1568.0	149.0
813	1568.0	149.0
814	1568.0	157.0
815	1568.0	150.0
816	1568.0	153.0
817	1568.0	137.0
818	1568.0	151.0
819	1568.0	152.0
820	10.0	69.0
821	10.0	70.0
822	10.0	71.0
823	10.0	69.0
824	10.0	71.0
825	10.0	70.0
826	10.0	70.0
827	10.0	70.0
828	10.0	69.0
829	10.0	70.0
830	10.0	68.0
831	10.0	69.0
832	10.0	71.0
833	10.0	69.0
834	10.0	70.0
835	10.0	71.0
836	10.0	71.0
837	10.0	70.0
838	10.0	69.0
839	10.0	74.0
840	10.0	89.0
841	10.0	89.0
842	10.0	86.0
843	10.0	87.0
844	10.0	88.0
845	10.0	90.0
846	10.0	87.0
847	10.0	88.0
848	10.0	88.0
849	10.0	87.0
850	10.0	76.0
851	10.0	71.0
852	10.0	70.0
853	10.0	75.0
854	10.0	68.0
855	10.0	70.0
856	10.0	70.0
857	10.0	69.0
858	10.0	69.0
859	10.0	69.0
860	10.0	69.0
861	10.0	69.0
862	10.0	69.0
863	10.0	85.0
864	10.0	70.0
865	10.0	70.0
866	10.0	71.0
867	10.0	70.0
868	10.0	70.0
869	10.0	67.0
870	10.0	69.0
871	10.0	72.0
872	10.0	70.0
873	10.0	70.0
874	10.0	70.0
875	10.0	71.0
876	10.0	70.0
877	10.0	76.0
878	10.0	70.0
879	10.0	69.0
880	10.0	87.0
881	10.0	88.0
882	10.0	88.0
883	10.0	88.0
884	10.0	87.0
885	10.0	88.0
886	10.0	88.0
887	10.0	88.0
888	10.0	87.0
889	10.0	85.0
890	10.0	69.0
891	10.0	69.0
892	10.0	71.0
893	10.0	69.0
894	10.0	69.0
895	10.0	69.0
896	10.0	69.0
897	10.0	69.0
898	10.0	72.0
899	10.0	69.0
900	10.0	70.0
901	10.0	88.0
902	10.0	69.0
903	10.0	71.0
904	10.0	69.0
905	10.0	77.0
906	10.0	70.0
907	10.0	67.0
908	10.0	69.0
909	10.0	87.0
910	10.0	68.0
911	10.0	70.0
912	10.0	71.0
913	10.0	69.0
914	10.0	70.0
915	10.0	68.0
916	10.0	73.0
917	10.0	69.0
918	10.0	71.0
919	10.0	70.0
920	10.0	69.0
921	10.0	69.0
922	10.0	69.0
923	10.0	71.0
924	10.0	70.0
925	10.0	69.0
926	10.0	70.0
927	10.0	68.0
928	10.0	72.0
929	10.0	71.0
930	10.0	70.0
931	10.0	72.0
932	10.0	69.0
933	10.0	73.0
934	10.0	69.0
935	10.0	69.0
936	10.0	68.0
937	10.0	71.0
938	10.0	70.0
939	10.0	69.0
940	10.0	69.0
941	10.0	71.0
942	10.0	70.0
943	10.0	71.0
944	10.0	70.0
945	10.0	69.0
946	10.0	71.0
947	10.0	70.0
948	10.0	71.0
949	10.0	71.0
950	10.0	69.0
951	10.0	68.0
952	10.0	69.0
953	10.0	70.0
954	10.0	69.0
955	10.0	70.0
956	10.0	69.0
957	10.0	71.0
958	10.0	69.0
959	10.0	71.0
960	10.0	69.0
961	10.0	71.0
962	10.0	70.0
963	10.0	66.0
964	10.0	69.0
965	10.0	70.0
966	10.0	71.0
967	10.0	70.0
968	10.0	71.0
969	10.0	69.0
970	10.0	69.0
971	10.0	68.0
972	10.0	70.0
973	10.0	68.0
974	10.0	69.0
975	10.0	70.0
976	10.0	69.0
977	10.0	69.0
978	10.0	68.0
979	10.0	70.0
980	10.0	70.0
981	10.0	70.0
982	10.0	70.0
983	10.0	70.0
984	10.0	68.0
985	10.0	70.0
986	10.0	70.0
987	10.0	69.0
988	10.0	70.0
989	10.0	69.0
990	10.0	69.0
991	10.0	70.0
992	10.0	68.0
993	10.0	70.0
994	10.0	70.0
995	10.0	69.0
996	10.0	71.0
997	10.0	69.0
998	10.0	71.0
999	10.0	71.0
1000	512.0	80.0
1001	512.0	75.0
1002	512.0	71.0
1003	512.0	77.0
1004	512.0	81.0
1005	512.0	79.0
1006	512.0	75.0
1007	512.0	80.0
1008	512.0	73.0
1009	512.0	81.0
1010	12544.0	269.0
1011	128.0	67.0
1012	12544.0	248.0
1013	128.0	69.0
1014	12544.0	250.0
1015	128.0	70.0
1016	12544.0	275.0
1017	128.0	69.0
1018	12544.0	249.0
1019	128.0	69.0
1020	12544.0	245.0
1021	128.0	76.0
1022	12544.0	210.0
1023	128.0	70.0
1024	12544.0	290.0
1025	128.0	70.0
1026	12544.0	273.0
1027	128.0	70.0
1028	12544.0	282.0
1029	128.0	69.0
1030	86528.0	1899.0
1031	86528.0	1835.0
1032	86528.0	1798.0
1033	86528.0	2022.0
1034	86528.0	1854.0
1035	86528.0	1847.0
1036	86528.0	1955.0
1037	86528.0	1881.0
1038	86528.0	1852.0
1039	86528.0	1941.0
1040	190096.0	3067.0
1041	256.0	71.0
1042	128.0	66.0
1043	190096.0	2949.0
1044	256.0	74.0
1045	128.0	69.0
1046	190096.0	3053.0
1047	256.0	74.0
1048	128.0	70.0
1049	190096.0	2934.0
1050	256.0	68.0
1051	128.0	68.0
1052	190096.0	3101.0
1053	256.0	74.0
1054	128.0	69.0
1055	190096.0	2945.0
1056	256.0	70.0
1057	128.0	68.0
1058	190096.0	2977.0
1059	256.0	72.0
1060	128.0	68.0
1061	190096.0	3040.0
1062	256.0	73.0
1063	128.0	69.0
1064	190096.0	2949.0
1065	256.0	73.0
1066	128.0	70.0
1067	190096.0	3232.0
1068	256.0	74.0
1069	128.0	69.0
1070	197136.0	3221.0
1071	197136.0	3194.0
1072	197136.0	3211.0
1073	197136.0	3094.0
1074	197136.0	3072.0
1075	197136.0	3331.0
1076	197136.0	2925.0
1077	197136.0	3078.0
1078	197136.0	3196.0
1079	197136.0	3144.0
1080	48400.0	716.0
1081	2304.0	120.0
1082	48400.0	648.0
1083	2304.0	110.0
1084	48400.0	639.0
1085	2304.0	127.0
1086	48400.0	643.0
1087	2304.0	118.0
1088	48400.0	659.0
1089	2304.0	120.0
1090	48400.0	662.0
1091	2304.0	129.0
1092	48400.0	661.0
1093	2304.0	114.0
1094	48400.0	639.0
1095	2304.0	114.0
1096	48400.0	636.0
1097	2304.0	126.0
1098	48400.0	676.0
1099	2304.0	123.0
1100	200704.0	3047.0
1101	2704.0	130.0
1102	200704.0	3039.0
1103	2704.0	132.0
1104	200704.0	2920.0
1105	2704.0	129.0
1106	200704.0	2910.0
1107	2704.0	98.0
1108	200704.0	3225.0
1109	2704.0	132.0
1110	200704.0	2961.0
1111	2704.0	114.0
1112	200704.0	2931.0
1113	2704.0	131.0
1114	200704.0	3028.0
1115	2704.0	103.0
1116	200704.0	3061.0
1117	2704.0	129.0
1118	200704.0	3020.0
1119	2704.0	129.0
1120	1296.0	100.0
1121	1296.0	101.0
1122	1296.0	90.0
1123	1296.0	95.0
1124	1296.0	94.0
1125	1296.0	110.0
1126	1296.0	100.0
1127	1296.0	96.0
1128	1296.0	91.0
1129	1296.0	101.0
1130	10.0	69.0
1131	10.0	71.0
1132	10.0	70.0
1133	10.0	71.0
1134	10.0	72.0
1135	10.0	69.0
1136	10.0	69.0
1137	10.0	69.0
1138	10.0	72.0
1139	10.0	68.0
1140	10.0	68.0
1141	10.0	70.0
1142	10.0	69.0
1143	10.0	69.0
1144	10.0	69.0
1145	10.0	70.0
1146	10.0	79.0
1147	10.0	68.0
1148	10.0	67.0
1149	10.0	70.0
1150	10.0	69.0
1151	10.0	69.0
1152	10.0	71.0
1153	10.0	71.0
1154	10.0	68.0
1155	10.0	69.0
1156	10.0	69.0
1157	10.0	69.0
1158	10.0	69.0
1159	10.0	70.0
1160	10.0	72.0
1161	10.0	68.0
1162	10.0	78.0
1163	10.0	70.0
1164	10.0	69.0
1165	10.0	70.0
1166	10.0	69.0
1167	10.0	70.0
1168	10.0	70.0
1169	10.0	70.0
1170	10.0	80.0
1171	10.0	79.0
1172	10.0	79.0
1173	10.0	79.0
1174	10.0	79.0
1175	10.0	75.0
1176	10.0	77.0
1177	10.0	79.0
1178	10.0	75.0
1179	10.0	79.0
1180	10.0	70.0
1181	10.0	76.0
1182	10.0	77.0
1183	10.0	75.0
1184	10.0	75.0
1185	10.0	77.0
1186	10.0	76.0
1187	10.0	73.0
1188	10.0	72.0
1189	10.0	76.0
1190	10.0	69.0
1191	10.0	73.0
1192	10.0	69.0
1193	10.0	69.0
1194	10.0	69.0
1195	10.0	69.0
1196	10.0	68.0
1197	10.0	69.0
1198	10.0	70.0
1199	10.0	71.0
1200	10.0	68.0
1201	10.0	70.0
1202	10.0	71.0
1203	10.0	69.0
1204	10.0	70.0
1205	10.0	69.0
1206	10.0	69.0
1207	10.0	70.0
1208	10.0	71.0
1209	10.0	70.0
1210	10.0	71.0
1211	10.0	69.0
1212	10.0	70.0
1213	10.0	69.0
1214	10.0	70.0
1215	10.0	73.0
1216	10.0	68.0
1217	10.0	71.0
1218	10.0	70.0
1219	10.0	70.0
1220	10.0	70.0
1221	10.0	71.0
1222	10.0	70.0
1223	10.0	70.0
1224	10.0	69.0
1225	10.0	70.0
1226	10.0	69.0
1227	10.0	70.0
1228	10.0	70.0
1229	10.0	71.0
1230	10.0	69.0
1231	10.0	78.0
1232	10.0	68.0
1233	10.0	75.0
1234	10.0	69.0
1235	10.0	70.0
1236	10.0	69.0
1237	10.0	69.0
1238	10.0	70.0
1239	10.0	70.0
1240	10.0	69.0
1241	10.0	70.0
1242	10.0	70.0
1243	10.0	69.0
1244	10.0	70.0
1245	10.0	71.0
1246	10.0	69.0
1247	10.0	68.0
1248	10.0	72.0
